country_code,postal_code,latitude,longitude,region_id
swe,10005,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10012,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10026,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10028,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10029,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10031,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10040,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10041,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10044,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10052,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10054,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10055,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10061,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10064,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10073,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10074,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10101,59.3326,18.0649,Stockholm::::Stockholm
swe,10110,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10120,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10121,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10122,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10123,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10124,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10125,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10126,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10127,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10128,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10129,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10130,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10131,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10132,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10133,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10134,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10135,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10136,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10137,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10138,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10139,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10152,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10153,59.3326,18.0649,Stockholm::::Stockholm
swe,10154,59.3326,18.0649,Stockholm::::Stockholm
swe,10155,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10156,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10158,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10159,59.3326,18.0649,Stockholm::::Stockholm
swe,10204,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10214,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10215,59.3326,18.0649,Stockholm::::Stockholm
swe,10216,59.3326,18.0649,Stockholm::::Stockholm
swe,10218,59.3326,18.0649,Stockholm::::Stockholm
swe,10221,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10222,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10223,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10224,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10225,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10226,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10227,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10228,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10229,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10231,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10232,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10233,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10234,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10235,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10239,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10240,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10241,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10242,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10243,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10244,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10245,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10246,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10247,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10248,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10249,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10251,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10252,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10253,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10254,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10261,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10262,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10263,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10264,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10265,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10266,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10267,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10268,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10269,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10270,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10271,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10272,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10273,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10274,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10301,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10302,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10303,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10304,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10305,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10306,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10307,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10310,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10311,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10312,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10313,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10314,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10315,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10316,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10317,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10318,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10320,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10321,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10322,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10323,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10324,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10325,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10326,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10327,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10329,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10332,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10333,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10334,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10335,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10336,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10337,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10338,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10339,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10350,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10351,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10352,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10354,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10355,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10360,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10361,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10362,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10363,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10364,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10365,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10366,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10367,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10368,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10369,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10370,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10371,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10372,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10373,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10374,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10375,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10376,59.3326,18.0649,Stockholm::::Stockholm
swe,10377,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10378,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10379,59.3326,18.0649,Stockholm::::Stockholm
swe,10380,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10382,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10383,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10384,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10385,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10386,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10387,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10388,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10389,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10390,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10391,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10392,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10393,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10394,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10395,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10396,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10397,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10398,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10399,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10405,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10406,59.3326,18.0649,Stockholm::::Stockholm
swe,10420,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10422,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10425,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10430,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10431,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10432,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10435,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10440,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10441,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10450,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10451,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10460,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10462,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10465,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10500,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10504,59.36,18.0009,Stockholm::Solna::Solna
swe,10506,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10507,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10510,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10511,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10512,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10515,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10516,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10517,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10518,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10519,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10520,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10521,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10522,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10523,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10524,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10525,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10531,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10532,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10533,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10534,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10535,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10536,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10539,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10540,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10544,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10545,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10546,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10547,59.3326,18.0649,Stockholm::::Stockholm
swe,10549,59.3326,18.0649,Stockholm::::Stockholm
swe,10550,59.3326,18.0649,Stockholm::::Stockholm
swe,10552,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10553,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10560,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10561,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10569,59.3326,18.0649,Stockholm::::Stockholm
swe,10571,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10573,59.3326,18.0649,Stockholm::::Stockholm
swe,10574,59.3326,18.0649,Stockholm::::Stockholm
swe,10578,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10610,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10611,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10612,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10614,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10618,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10620,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10626,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10627,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10629,59.3326,18.0649,Stockholm::::Stockholm
swe,10630,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10632,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10635,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10636,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10637,59.3326,18.0649,Stockholm::::Stockholm
swe,10638,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10640,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10642,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10643,59.3326,18.0649,Stockholm::::Stockholm
swe,10647,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10648,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10650,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10653,59.3326,18.0649,Stockholm::::Stockholm
swe,10654,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10655,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10658,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10660,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10661,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10663,59.3326,18.0649,Stockholm::::Stockholm
swe,10664,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10665,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10667,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10670,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10675,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10677,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10678,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10680,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10682,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10688,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10691,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10707,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10710,59.3326,18.0649,Stockholm::::Stockholm
swe,10721,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10722,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10723,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10724,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10725,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10726,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10760,59.3326,18.0649,Stockholm::::Stockholm
swe,10780,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10781,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10785,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10786,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10788,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10790,59.3326,18.0649,Stockholm::::Stockholm
swe,10795,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10796,59.3326,18.0649,Stockholm::Stockholm::Stockholm
swe,10900,59.3326,18.0649,Stockholm::::Stockholm
swe,10901,59.3326,18.0649,Stockholm::::Stockholm
swe,10902,59.3326,18.0649,Stockholm::::Stockholm
swe,10903,59.3326,18.0649,Stockholm::::Stockholm
swe,10904,59.3326,18.0649,Stockholm::::Stockholm
swe,10905,59.3326,18.0649,Stockholm::::Stockholm
swe,10906,59.3326,18.0649,Stockholm::::Stockholm
swe,10907,59.3326,18.0649,Stockholm::::Stockholm
swe,10908,59.3326,18.0649,Stockholm::::Stockholm
swe,10909,59.3326,18.0649,Stockholm::::Stockholm
swe,10910,59.3326,18.0649,Stockholm::::Stockholm
swe,10911,59.3326,18.0649,Stockholm::::Stockholm
swe,10912,59.3326,18.0649,Stockholm::::Stockholm
swe,10913,59.3326,18.0649,Stockholm::::Stockholm
swe,10914,59.3326,18.0649,Stockholm::::Stockholm
swe,10915,59.3326,18.0649,Stockholm::::Stockholm
swe,10916,59.3326,18.0649,Stockholm::::Stockholm
swe,10917,59.3326,18.0649,Stockholm::::Stockholm
swe,10918,59.3326,18.0649,Stockholm::::Stockholm
swe,10919,59.3326,18.0649,Stockholm::::Stockholm
swe,10920,59.3326,18.0649,Stockholm::::Stockholm
swe,10921,59.3326,18.0649,Stockholm::::Stockholm
swe,10922,59.3326,18.0649,Stockholm::::Stockholm
swe,10923,59.3326,18.0649,Stockholm::::Stockholm
swe,10924,59.3326,18.0649,Stockholm::::Stockholm
swe,10925,59.3326,18.0649,Stockholm::::Stockholm
swe,10926,59.3326,18.0649,Stockholm::::Stockholm
swe,10927,59.3326,18.0649,Stockholm::::Stockholm
swe,10928,59.3326,18.0649,Stockholm::::Stockholm
swe,10929,59.3326,18.0649,Stockholm::::Stockholm
swe,10930,59.3326,18.0649,Stockholm::::Stockholm
swe,10931,59.3326,18.0649,Stockholm::::Stockholm
swe,10932,59.3326,18.0649,Stockholm::::Stockholm
swe,10933,59.3326,18.0649,Stockholm::::Stockholm
swe,10934,59.3326,18.0649,Stockholm::::Stockholm
swe,10935,59.3326,18.0649,Stockholm::::Stockholm
swe,10936,59.3326,18.0649,Stockholm::::Stockholm
swe,10937,59.3326,18.0649,Stockholm::::Stockholm
swe,10938,59.3326,18.0649,Stockholm::::Stockholm
swe,10939,59.3326,18.0649,Stockholm::::Stockholm
swe,10940,59.3326,18.0649,Stockholm::::Stockholm
swe,10941,59.3326,18.0649,Stockholm::::Stockholm
swe,10942,59.3326,18.0649,Stockholm::::Stockholm
swe,10943,59.3326,18.0649,Stockholm::::Stockholm
swe,10944,59.3326,18.0649,Stockholm::::Stockholm
swe,10945,59.3326,18.0649,Stockholm::::Stockholm
swe,10946,59.3326,18.0649,Stockholm::::Stockholm
swe,10947,59.3326,18.0649,Stockholm::::Stockholm
swe,10948,59.3326,18.0649,Stockholm::::Stockholm
swe,10949,59.3326,18.0649,Stockholm::::Stockholm
swe,10950,59.3326,18.0649,Stockholm::::Stockholm
swe,10951,59.3326,18.0649,Stockholm::::Stockholm
swe,10952,59.3326,18.0649,Stockholm::::Stockholm
swe,10953,59.3326,18.0649,Stockholm::::Stockholm
swe,10954,59.3326,18.0649,Stockholm::::Stockholm
swe,10955,59.3326,18.0649,Stockholm::::Stockholm
swe,10956,59.3326,18.0649,Stockholm::::Stockholm
swe,10957,59.3326,18.0649,Stockholm::::Stockholm
swe,10958,59.3326,18.0649,Stockholm::::Stockholm
swe,10959,59.3326,18.0649,Stockholm::::Stockholm
swe,10960,59.3326,18.0649,Stockholm::::Stockholm
swe,10961,59.3326,18.0649,Stockholm::::Stockholm
swe,10962,59.3326,18.0649,Stockholm::::Stockholm
swe,10963,59.3326,18.0649,Stockholm::::Stockholm
swe,10964,59.3326,18.0649,Stockholm::::Stockholm
swe,10965,59.3326,18.0649,Stockholm::::Stockholm
swe,10966,59.3326,18.0649,Stockholm::::Stockholm
swe,10967,59.3326,18.0649,Stockholm::::Stockholm
swe,10968,59.3326,18.0649,Stockholm::::Stockholm
swe,10969,59.3326,18.0649,Stockholm::::Stockholm
swe,10970,59.3326,18.0649,Stockholm::::Stockholm
swe,10971,59.3326,18.0649,Stockholm::::Stockholm
swe,10972,59.3326,18.0649,Stockholm::::Stockholm
swe,10973,59.3326,18.0649,Stockholm::::Stockholm
swe,10974,59.3326,18.0649,Stockholm::::Stockholm
swe,10975,59.3326,18.0649,Stockholm::::Stockholm
swe,10976,59.3326,18.0649,Stockholm::::Stockholm
swe,10977,59.3326,18.0649,Stockholm::::Stockholm
swe,10978,59.3326,18.0649,Stockholm::::Stockholm
swe,10979,59.3326,18.0649,Stockholm::::Stockholm
swe,10980,59.3326,18.0649,Stockholm::::Stockholm
swe,10981,59.3326,18.0649,Stockholm::::Stockholm
swe,10982,59.3326,18.0649,Stockholm::::Stockholm
swe,10983,59.3326,18.0649,Stockholm::::Stockholm
swe,10984,59.3326,18.0649,Stockholm::::Stockholm
swe,10985,59.3326,18.0649,Stockholm::::Stockholm
swe,10986,59.3326,18.0649,Stockholm::::Stockholm
swe,10987,59.3326,18.0649,Stockholm::::Stockholm
swe,10988,59.3326,18.0649,Stockholm::::Stockholm
swe,10989,59.3326,18.0649,Stockholm::::Stockholm
swe,10990,59.3326,18.0649,Stockholm::::Stockholm
swe,10991,59.3326,18.0649,Stockholm::::Stockholm
swe,10992,59.3326,18.0649,Stockholm::::Stockholm
swe,10993,59.3326,18.0649,Stockholm::::Stockholm
swe,10994,59.3326,18.0649,Stockholm::::Stockholm
swe,10995,59.3326,18.0649,Stockholm::::Stockholm
swe,10996,59.3326,18.0649,Stockholm::::Stockholm
swe,10997,59.3326,18.0649,Stockholm::::Stockholm
swe,10998,59.3326,18.0649,Stockholm::::Stockholm
swe,10999,59.3326,18.0649,Stockholm::::Stockholm
swe,11000,59.3326,18.0649,Stockholm::::Stockholm
swe,11001,59.3326,18.0649,Stockholm::::Stockholm
swe,11002,59.3326,18.0649,Stockholm::::Stockholm
swe,11003,59.3326,18.0649,Stockholm::::Stockholm
swe,11004,59.3326,18.0649,Stockholm::::Stockholm
swe,11005,59.3326,18.0649,Stockholm::::Stockholm
swe,11006,59.3326,18.0649,Stockholm::::Stockholm
swe,11007,59.3326,18.0649,Stockholm::::Stockholm
swe,11008,59.3326,18.0649,Stockholm::::Stockholm
swe,11009,59.3326,18.0649,Stockholm::::Stockholm
swe,11010,59.3326,18.0649,Stockholm::::Stockholm
swe,11011,59.3326,18.0649,Stockholm::::Stockholm
swe,11012,59.3326,18.0649,Stockholm::::Stockholm
swe,11013,59.3326,18.0649,Stockholm::::Stockholm
swe,11015,59.3326,18.0649,Stockholm::::Stockholm
swe,11016,59.3326,18.0649,Stockholm::::Stockholm
swe,11017,59.3326,18.0649,Stockholm::::Stockholm
swe,11019,59.3326,18.0649,Stockholm::::Stockholm
swe,11020,59.3326,18.0649,Stockholm::::Stockholm
swe,11022,59.3326,18.0649,Stockholm::::Stockholm
swe,11023,59.3326,18.0649,Stockholm::::Stockholm
swe,11025,59.3326,18.0649,Stockholm::::Stockholm
swe,11026,59.3326,18.0649,Stockholm::::Stockholm
swe,11027,59.3326,18.0649,Stockholm::::Stockholm
swe,11029,59.3326,18.0649,Stockholm::::Stockholm
swe,11030,59.3326,18.0649,Stockholm::::Stockholm
swe,11034,59.3326,18.0649,Stockholm::::Stockholm
swe,11037,59.3326,18.0649,Stockholm::::Stockholm
swe,11039,59.3326,18.0649,Stockholm::::Stockholm
swe,11043,59.3326,18.0649,Stockholm::::Stockholm
swe,11045,59.3326,18.0649,Stockholm::::Stockholm
swe,11046,59.3326,18.0649,Stockholm::::Stockholm
swe,11049,59.3326,18.0649,Stockholm::::Stockholm
swe,11050,59.3326,18.0649,Stockholm::::Stockholm
swe,11051,59.3326,18.0649,Stockholm::::Stockholm
swe,11052,59.3326,18.0649,Stockholm::::Stockholm
swe,11053,59.3326,18.0649,Stockholm::::Stockholm
swe,11054,59.3326,18.0649,Stockholm::::Stockholm
swe,11055,59.3326,18.0649,Stockholm::::Stockholm
swe,11056,59.3326,18.0649,Stockholm::::Stockholm
swe,11057,59.3326,18.0649,Stockholm::::Stockholm
swe,11058,59.3326,18.0649,Stockholm::::Stockholm
swe,11059,59.3326,18.0649,Stockholm::::Stockholm
swe,11069,59.3326,18.0649,Stockholm::::Stockholm
swe,11070,59.3326,18.0649,Stockholm::::Stockholm
swe,11075,59.3326,18.0649,Stockholm::::Stockholm
swe,11076,59.3326,18.0649,Stockholm::::Stockholm
swe,11077,59.3326,18.0649,Stockholm::::Stockholm
swe,11078,59.3326,18.0649,Stockholm::::Stockholm
swe,11079,59.3326,18.0649,Stockholm::::Stockholm
swe,11080,59.3326,18.0649,Stockholm::::Stockholm
swe,11081,59.3326,18.0649,Stockholm::::Stockholm
swe,11082,59.3326,18.0649,Stockholm::::Stockholm
swe,11083,59.3326,18.0649,Stockholm::::Stockholm
